10000	0.0	0.0	0.0
20000	0.0	0.0	0.0
30000	0.0	0.0	0.0
40000	0.0	0.0	0.0
50000	0.09741764705882354	0.09741764705882354	0.09741764705882354
60000	0.11764705882352941	0.11764705882352941	0.11764705882352941
70000	0.11764705882352941	0.11764705882352941	0.11764705882352941
80000	0.17647058823529413	0.17647058823529413	0.17647058823529413
90000	0.17647058823529413	0.17647058823529413	0.17647058823529413
100000	0.17647058823529413	0.17647058823529413	0.17647058823529413
110000	0.17647058823529413	0.17647058823529413	0.17647058823529413
120000	0.17647058823529413	0.17647058823529413	0.17647058823529413
130000	0.17647058823529413	0.17647058823529413	0.17647058823529413
140000	0.23529411764705882	0.23529411764705882	0.23529411764705882
150000	0.23529411764705882	0.23529411764705882	0.23529411764705882
160000	0.28294117647058825	0.28294117647058825	0.28294117647058825
170000	0.34176470588235297	0.34176470588235297	0.34176470588235297
180000	0.4117647058823529	0.4117647058823529	0.4117647058823529
190000	0.4117647058823529	0.4117647058823529	0.4117647058823529
200000	0.4117647058823529	0.4117647058823529	0.4117647058823529
210000	0.4117647058823529	0.4117647058823529	0.4117647058823529
220000	0.4117647058823529	0.4117647058823529	0.4117647058823529
230000	0.5294117647058824	0.5294117647058824	0.5294117647058824
240000	0.7058823529411765	0.7058823529411765	0.7058823529411765
250000	0.7058823529411765	0.7058823529411765	0.7058823529411765
260000	0.7058823529411765	0.7058823529411765	0.7058823529411765
270000	0.7058823529411765	0.7058823529411765	0.7058823529411765
280000	0.7058823529411765	0.7058823529411765	0.7058823529411765
290000	0.7647058823529411	0.7647058823529411	0.7647058823529411
300000	0.7647058823529411	0.7647058823529411	0.7647058823529411
310000	0.7647058823529411	0.7647058823529411	0.7647058823529411
320000	0.8235294117647058	0.8235294117647058	0.8235294117647058
330000	0.8823529411764706	0.8823529411764706	0.8823529411764706
340000	0.8823529411764706	0.8823529411764706	0.8823529411764706
350000	0.8823529411764706	0.8823529411764706	0.8823529411764706
360000	0.8823529411764706	0.8823529411764706	0.8823529411764706
370000	0.8823529411764706	0.8823529411764706	0.8823529411764706
380000	0.8823529411764706	0.8823529411764706	0.8823529411764706
390000	0.8823529411764706	0.8823529411764706	0.8823529411764706
400000	0.8823529411764706	0.8823529411764706	0.8823529411764706
410000	0.8823529411764706	0.8823529411764706	0.8823529411764706
420000	0.8823529411764706	0.8823529411764706	0.8823529411764706
430000	0.8823529411764706	0.8823529411764706	0.8823529411764706
440000	0.8823529411764706	0.8823529411764706	0.8823529411764706
450000	0.8823529411764706	0.8823529411764706	0.8823529411764706
460000	0.9411764705882353	0.9411764705882353	0.9411764705882353
470000	0.9411764705882353	0.9411764705882353	0.9411764705882353
480000	0.9411764705882353	0.9411764705882353	0.9411764705882353
490000	0.9411764705882353	0.9411764705882353	0.9411764705882353
500000	0.9411764705882353	0.9411764705882353	0.9411764705882353
510000	0.9411764705882353	0.9411764705882353	0.9411764705882353
520000	0.9411764705882353	0.9411764705882353	0.9411764705882353
530000	0.9411764705882353	0.9411764705882353	0.9411764705882353
540000	0.9411764705882353	0.9411764705882353	0.9411764705882353
550000	0.9411764705882353	0.9411764705882353	0.9411764705882353
560000	0.9411764705882353	0.9411764705882353	0.9411764705882353
570000	0.9411764705882353	0.9411764705882353	0.9411764705882353
580000	0.9411764705882353	0.9411764705882353	0.9411764705882353
590000	0.9411764705882353	0.9411764705882353	0.9411764705882353
600000	0.9411764705882353	0.9411764705882353	0.9411764705882353
610000	0.9411764705882353	0.9411764705882353	0.9411764705882353
620000	0.9411764705882353	0.9411764705882353	0.9411764705882353
630000	0.9411764705882353	0.9411764705882353	0.9411764705882353
640000	0.9411764705882353	0.9411764705882353	0.9411764705882353
650000	0.9411764705882353	0.9411764705882353	0.9411764705882353
660000	0.9411764705882353	0.9411764705882353	0.9411764705882353
670000	0.9411764705882353	0.9411764705882353	0.9411764705882353
680000	0.9411764705882353	0.9411764705882353	0.9411764705882353
690000	0.9411764705882353	0.9411764705882353	0.9411764705882353
700000	0.9411764705882353	0.9411764705882353	0.9411764705882353
710000	0.9411764705882353	0.9411764705882353	0.9411764705882353
720000	0.9411764705882353	0.9411764705882353	0.9411764705882353
730000	0.9411764705882353	0.9411764705882353	0.9411764705882353
740000	0.9411764705882353	0.9411764705882353	0.9411764705882353
750000	0.9411764705882353	0.9411764705882353	0.9411764705882353
760000	0.9411764705882353	0.9411764705882353	0.9411764705882353
770000	0.9411764705882353	0.9411764705882353	0.9411764705882353
780000	0.9411764705882353	0.9411764705882353	0.9411764705882353
790000	0.9411764705882353	0.9411764705882353	0.9411764705882353
800000	1.0	1.0	1.0
810000	1.0	1.0	1.0
820000	1.0	1.0	1.0
830000	0.9411764705882353	0.9411764705882353	0.9411764705882353
840000	1.0	1.0	1.0
850000	1.0	1.0	1.0
860000	1.0	1.0	1.0
870000	1.0	1.0	1.0
880000	1.0	1.0	1.0
890000	1.0	1.0	1.0
900000	1.0	1.0	1.0
910000	1.0	1.0	1.0
920000	1.0	1.0	1.0
930000	1.0	1.0	1.0
940000	1.0	1.0	1.0
950000	1.0	1.0	1.0
960000	1.0	1.0	1.0
970000	1.0	1.0	1.0
980000	1.0	1.0	1.0
990000	1.0	1.0	1.0
1000000	0.9411764705882353	0.9411764705882353	0.9411764705882353
